Life Expectancy,% Age 65+,% Male,% Hispanic,% non_Hispanic Black,% non_Hispanic Asian,% College Degree,Vaccination Locations per 1K,Political Affiliation,Income per Capita,Healthcare Staff per Capita,% Uninsured,Metro Status,Hist. Flu Vaccination Coverage,Weather 1,Unemployment Rate,Google Symptom Search 2,Google Search Insights,Stringency Index,Sentiment from Tweets (Topic 2)
-0.9264710155626825,-0.9184625760012484,-1.5359649540183076,-0.4799163945208046,1.546141642215276,-0.20675949268199276,0.10362597596357528,-0.6661096674252354,-0.3974893898552655,0.38548210791454735,-0.27859433914766796,-0.4510516323079433,1.285061898526675,0.5961567169668991,-0.9139760693867729,-1.1134848650750917,-1.4281907369217788,-0.2146285554258811,-1.3287054689957072,0.5635872104212288
-0.0855252748602306,0.7114346823906403,-1.3348821947701763,-0.4008177818294534,-0.03777379957747104,-0.2378981563779155,1.045236598135995,-0.3483784008189322,-0.6888683601799575,0.3563274288732767,0.35180428537326774,-0.5021676748209178,1.285061898526675,0.7137340406067413,-0.9807276089862699,-1.1626417820886163,-1.4281907369217788,-0.49929150467333383,-1.3287054689957072,0.5388003226589545
-1.4508362350750448,-0.7272132615640268,-0.6605652022361311,-0.45519010888835776,3.045125336750874,-0.009866367596714252,-0.7845863424198913,0.3131838175560989,0.7890433752995886,-1.4734656267704618,-0.622448275468092,0.0092281864942935,-0.7781726321093957,-0.05051856305223119,-0.8256291837675922,0.6540019844125995,-1.4281907369217788,-1.042753397918455,-1.3287054689957072,0.3384067687994674
-1.614700366172653,-0.2645453468379819,-1.9013664566055453,-0.6526833174818482,3.7582503795738282,-0.46859946300547195,-1.1053469662646371,0.28071321205832206,-0.7970133420177923,-0.4082203344036457,0.06801089888236107,0.6816324222072356,1.285061898526675,0.18463608422745328,-1.1707467087733023,-0.7833987642758483,-1.4281907369217788,-0.6632322232736715,-1.3287054689957072,0.3164767974323605
-0.6318241749374499,-0.6513126254797085,-0.3872543358849589,-0.4263291053840577,-0.17228563471847683,-0.3207415847099874,-0.7652282635852928,-0.3815626526682844,-1.5005265392117564,-0.27940063333564685,-0.8282447888692639,0.1442356961990103,1.285061898526675,0.4001945109004958,-0.6407434126004611,-1.4077660112878236,-1.4281907369217788,-0.5707926795959449,-1.3287054689957072,-2.0073803590140766
-0.03993829274306453,-0.7272132615640268,-0.6605652022361311,-0.45519010888835776,3.045125336750874,-0.009866367596714252,-0.7845863424198913,0.4521741674157486,2.6168255532066604,-1.1003424838091878,-0.11615687722486509,0.0092281864942935,-0.7781726321093957,-0.8147711667112036,-0.7990014730867845,-0.7107357361250756,-1.4281907369217788,-1.3378678769323733,-1.3287054689957072,-0.5669835833895653
-1.6778852641806277,0.5511485898482169,-0.6445136899418801,-0.45544400068526775,0.9164843053460308,-0.3446929326615145,-0.49109826393108996,0.06518729438339642,0.5362755697886685,-0.8944153955931081,-0.4897589300655004,0.4124015952435525,-0.7781726321093957,-0.1289034454787922,-0.8815865974950307,0.08981265724606313,-1.4281907369217788,-1.1489105744146677,-1.3287054689957072,0.1589179167089535
-1.7756760447898943,-0.2704369728188662,-1.5815923731525632,-0.4576087548396849,0.8941667648901133,-0.5414451101786285,-0.3673321772446152,0.14115943328210181,-0.21878842857544073,-0.4285789545614186,0.45772266371539316,0.052445577486930704,1.285061898526675,-0.030922342445590584,-0.7581835701248495,-0.4254894007910127,-1.4281907369217788,-0.5292690343075543,-1.3287054689957072,0.651185922723281
-1.5909385241867446,0.3859692679698487,-0.9014630097969721,-0.4382132412742281,1.156327381351841,-0.5059913011231816,-1.2978929498587168,-0.10233250936247444,0.5271238354580207,-0.7808469256537545,-0.3390634758029585,0.04306521028089281,-0.7781726321093957,0.12584742240753147,-0.685155300432173,-0.6667192195010172,-1.4281907369217788,-0.2502202513873587,-1.3287054689957072,0.4643899185861552
-1.4073242906592927,0.25434662089721505,-0.971398836191068,-0.6176749590423153,1.0449361259987873,-0.4915933534799088,-0.9008907191019818,0.22022416466872324,-1.2708791627147582,-0.8070932303867719,-0.2945459794222414,0.49528156708532023,-0.7781726321093957,0.5569642757536193,-0.658434975018339,-1.2281922383724184,-1.4281907369217788,-0.7431899569093519,-1.3287054689957072,0.12108766075604117
-1.469969146803954,0.3859692679698487,-0.9014630097969721,-0.4382132412742281,1.156327381351841,-0.5059913011231816,-1.2978929498587168,-0.5029972386565769,-1.09944930675122,-0.41346959535024913,-0.5443681615571843,0.04306521028089281,1.285061898526675,0.06705876058761105,-0.9203995882584067,-1.128235071500478,-1.4281907369217788,-0.6610077422760791,-1.3287054689957072,-0.24563871906421855
-1.1675457033469663,0.4601205125222384,-0.9924201412673095,-0.6304048849140543,2.50408441588163,-0.48209676861914275,-0.9918983115719788,0.4573572891230143,0.5429003451027538,-1.2346242537000036,-0.41964457036540287,0.39962187681393463,-0.7781726321093957,0.10625120180089087,-1.4590159889867547,-0.38999442428794007,-1.4281907369217788,-0.692150476242372,-1.3287054689957072,0.27449038587225555
-1.2890551225930762,0.4601205125222384,-0.9924201412673095,-0.6304048849140543,2.50408441588163,-0.48209676861914275,-0.9918983115719788,0.011304906009543326,0.6642610832378868,-1.1273690840883217,-0.4224214735034328,0.39962187681393463,-0.7781726321093957,-0.18769210729871405,-1.0703265016962582,0.5156220012493616,-1.4281907369217788,-1.1453266883629911,-1.3287054689957072,0.4710933953719482
-1.206428717505725,0.25434662089721505,-0.971398836191068,-0.6176749590423153,1.0449361259987873,-0.4915933534799088,-0.9008907191019818,0.7058278905255949,-0.9497060653374746,-0.8832784500712602,0.045267867967565115,0.49528156708532023,-0.7781726321093957,0.22382852544073312,-0.8368417176887837,-1.1349506454220433,-1.4281907369217788,0.3233250991585354,-1.3287054689957072,0.35062234113581703
-1.7119079015695406,0.25434662089721505,-0.971398836191068,-0.6176749590423153,1.0449361259987873,-0.4915933534799088,-0.9008907191019818,-0.7061593178518958,-1.5150282358084448,-0.6069119548284609,-0.8285739270690046,0.49528156708532023,-0.7781726321093957,0.4981756139336974,-0.9298912591575453,-1.2669940114519187,-1.4281907369217788,-1.195253928531175,-1.3287054689957072,-1.4777078584102592
-0.45376465771838825,0.5511485898482169,-0.6445136899418801,-0.45544400068526775,0.9164843053460308,-0.3446929326615145,-0.49109826393108996,-0.4544077227448511,-0.6649194457151039,0.16600625157953178,0.013940695204546114,0.4124015952435525,-0.7781726321093957,0.20423230483409252,-0.8222506030448193,-1.0610946040986167,-1.4281907369217788,-0.30434928899543906,-1.3287054689957072,1.1856361905248862
-1.5841494264764906,0.3833913261409153,-1.1875845140224919,-0.3476872625642519,0.1411591486067401,-0.4578126098386583,-0.6561988422038416,-0.33860724422690985,-0.21417398815080962,-0.3711208279837319,0.8500839658956332,-0.28887590898742377,1.285061898526675,0.4197907315071364,-1.0091234103059392,-0.4461983936587538,-1.4281907369217788,-0.5400206924625842,-1.3287054689957072,-0.12776532678795607
-1.6496950789155282,0.4601205125222384,-0.9924201412673095,-0.6304048849140543,2.50408441588163,-0.48209676861914275,-0.9918983115719788,0.16678297630066444,0.8055157757797967,-1.0966538139548176,-0.592691726000491,0.39962187681393463,-0.7781726321093957,0.04746253998097045,-1.0197791988457974,-0.09804430073677826,-1.4281907369217788,0.23694108708536565,-1.3287054689957072,0.10411789986032667
0.07671074973319432,0.3859692679698487,-0.9014630097969721,-0.4382132412742281,1.156327381351841,-0.5059913011231816,-1.2978929498587168,-0.8846715767858798,-0.03328652271990167,-1.0148646535300365,-0.8770954519922028,0.04306521028089281,-0.7781726321093957,0.34140584908057536,-0.8166260753501603,-1.0736379295794567,-1.4281907369217788,-0.7384938303588793,-1.3287054689957072,-0.18008505722583912
-1.0778156706729176,0.5511485898482169,-0.6445136899418801,-0.45544400068526775,0.9164843053460308,-0.3446929326615145,-0.49109826393108996,-0.10556744132739365,-1.1186046231956825,-0.787940521527543,-0.27476277161506546,0.4124015952435525,-0.7781726321093957,0.6353491581801802,-0.948680506020411,-1.0615931209292018,-1.4281907369217788,-0.6637265523842475,-1.3287054689957072,0.114936767867454
-1.2388312293046855,0.5511485898482169,-0.6445136899418801,-0.45544400068526775,0.9164843053460308,-0.3446929326615145,-0.49109826393108996,0.30644408343599283,-0.48137338848125855,-0.7188488977168432,-0.575486076190435,0.4124015952435525,-0.7781726321093957,0.20423230483409252,-0.8324103095134239,-0.9835275157727846,-1.4281907369217788,-1.6087602295280634,-1.3287054689957072,-1.0364813928683088
-0.992572139632567,0.32207705305437795,-0.32406221565826426,-0.4880128464364787,-0.561416786598367,-0.4770132003937307,-0.6079949332738619,-0.13778205865247947,-1.429062915751806,-0.5943562901318554,0.5181060566349386,-0.09181050251830992,-0.7781726321093957,0.47857939332705823,-0.6260022574446418,-1.3695362158389375,-1.4281907369217788,-0.47575790808769397,-1.3287054689957072,-0.7253458589823525
-0.4855974550241832,-0.07898808245986963,-1.3148871460478995,-0.4144930214347944,1.053072860741959,-0.189180890211369,-0.35243807748882966,-0.7597604270073662,-0.4496566020591894,-0.4314873288696719,-0.4480192248476945,0.42391924805744563,-0.7781726321093957,0.1454436430141721,-0.8568595856544048,-0.9901697375088133,-1.4281907369217788,-0.2593653399330159,-1.3287054689957072,0.5434885893829009
-2.0333408186152506,-0.2645453468379819,-1.9013664566055453,-0.6526833174818482,3.7582503795738282,-0.46859946300547195,-1.1053469662646371,-0.2292085861104888,2.2223503377759384,-1.3798301612364539,0.5881476246066314,0.6816324222072356,-0.7781726321093957,-0.16809588669207343,-1.0078339525585154,1.1452951825256055,-1.4281907369217788,-0.909284538062914,-1.3287054689957072,0.08872073838355003
-1.0425645864081112,-0.05133027213995393,-0.37032696156128786,-0.1562580367350187,-0.5138528997733032,-0.5550809792129519,-0.9587441705682461,-0.37168525670238983,-1.183587461920198,-0.9120075133601035,0.2416581817321215,0.22843935098337392,-0.7781726321093957,-0.10930722487215161,-0.5529714760607205,-1.3208007364619823,-1.4281907369217788,-0.6957343622940486,-1.3287054689957072,0.17632430947098635
-0.8594725911660619,-0.9184625760012484,-1.5359649540183076,-0.4799163945208046,1.546141642215276,-0.20675949268199276,0.10362597596357528,-0.3190540478134276,-0.5082095986775631,0.5387037787883785,-0.4399529166195105,-0.4510516323079433,1.285061898526675,0.4589831727204176,-0.7884995082503637,-1.1923754321964835,-1.4281907369217788,-0.5213597685383371,-1.3287054689957072,-0.2675532258468477
-1.6244211197123384,0.4601205125222384,-0.9924201412673095,-0.6304048849140543,2.50408441588163,-0.48209676861914275,-0.9918983115719788,0.028741165005165964,-0.1513928052716688,-1.2074557815033937,-0.057657445535556615,0.39962187681393463,-0.7781726321093957,-0.16809588669207343,-1.0413367236401785,-0.5140911636284398,-1.4281907369217788,-0.921889930382604,-1.3287054689957072,0.9500463941516809
-2.0146399403769903,0.19775805746098785,-1.372653359557509,-0.46265026749119453,0.5195357815603694,-0.4281265385259956,-0.9103221848971969,0.0845988692853545,-0.5734239380012088,-0.614289294537201,0.6649112843880075,0.9387585587666792,1.285061898526675,-0.16809588669207343,-0.8118580048429661,-0.4889806721379392,-1.4281907369217788,-0.7841094221737052,-1.3287054689957072,-0.07186014214491297
-1.6652482845790328,0.3331829877686738,-0.610319321323948,-0.5784206461208478,-0.06666978819477386,-0.46622804441667126,-1.0331089280331975,-0.21413717444678648,-1.0994667843606292,-0.9534341132630282,0.8178463110889277,0.8227482835064172,-0.7781726321093957,0.439386952113777,-0.9724186801949674,-1.0320384397678577,-1.4281907369217788,-1.5854031790533438,-1.3287054689957072,-1.6713024562335175
-1.685985892130372,0.3833913261409153,-1.1875845140224919,-0.3476872625642519,0.1411591486067401,-0.4578126098386583,-0.6561988422038416,-0.453243622377487,-1.0570650328144986,-0.6939503761998457,-0.10233037587130187,-0.28887590898742377,-0.7781726321093957,-0.011326121838949977,-1.0527588674285675,-1.3144378242536177,-1.4281907369217788,-0.9033525887360011,-1.3287054689957072,-0.6259015926155762
-1.1221821868284212,-0.07898808245986963,-1.3148871460478995,-0.4144930214347944,1.053072860741959,-0.189180890211369,-0.35243807748882966,-0.12086953177698459,-1.301724900129057,-0.8203582546707563,-0.5638092495564497,0.42391924805744563,1.285061898526675,0.38059829029385656,-0.9137408605403792,-1.1652468696193765,-1.4281907369217788,-1.1718968780564551,-1.3287054689957072,-0.7741815932421057
-0.8759230971563027,-0.2645453468379819,-1.9013664566055453,-0.6526833174818482,3.7582503795738282,-0.46859946300547195,-1.1053469662646371,0.3365792769331883,3.036470830551672,-2.0679089609939365,-0.6640199565114439,0.6816324222072356,-0.7781726321093957,-0.5796165194315199,-1.3792329945559036,1.051015060560231,-1.4281907369217788,-0.14770875208164472,-1.3287054689957072,0.6632893218226044
-0.8629620924367183,-0.2645453468379819,-1.9013664566055453,-0.6526833174818482,3.7582503795738282,-0.46859946300547195,-1.1053469662646371,0.21009328007669184,1.634618140487108,-1.365572033530139,-0.5583975239723906,0.6816324222072356,1.285061898526675,-0.3052694309385549,-1.3125041722095832,0.49770023018400417,-1.4281907369217788,-1.1054096126839728,-1.3287054689957072,0.331783371385006
-0.7333520452408696,-0.07898808245986963,-1.3148871460478995,-0.4144930214347944,1.053072860741959,-0.189180890211369,-0.35243807748882966,-0.2711028063114392,-0.3336948893612864,-0.23265383652738078,-0.606247485012701,0.42391924805744563,1.285061898526675,0.4589831727204176,-0.8809135683228424,-1.026703726474812,-1.4281907369217788,-1.0518984864641123,-1.3287054689957072,-0.39907586743960305
-0.6744383874245723,-0.07898808245986963,-1.3148871460478995,-0.4144930214347944,1.053072860741959,-0.189180890211369,-0.35243807748882966,0.16268731495914088,-0.33700161291233005,-0.405524767971606,1.8715205875197685,0.42391924805744563,1.285061898526675,0.22382852544073312,-0.881984425652435,-0.8094472073293093,-1.4281907369217788,-0.6911927135906307,-1.3287054689957072,0.27086163083056053
-1.605863317500211,-0.05133027213995393,-0.37032696156128786,-0.1562580367350187,-0.5138528997733032,-0.5550809792129519,-0.9587441705682461,-0.18563940356727046,-1.1113351751352047,-0.8177336241974547,-0.07346406476907827,0.22843935098337392,-0.7781726321093957,0.08665498119425166,-0.45050970792629513,-1.140261796094942,-1.4281907369217788,-0.6668161093253481,-1.3287054689957072,0.23151801969949218
-1.376077537242967,-0.6653219762269696,-2.4301861856951668,-0.4670372659508938,2.8893271497759074,0.11944526761253063,0.8505359880796591,-0.10393725731597402,1.4193181233135892,0.042861427210563775,2.8851877873673692,-0.042538724423831914,1.285061898526675,0.1650398636208127,-0.7675246778900402,-0.7242898932718874,-1.4281907369217788,-0.025221060325329406,-1.3287054689957072,2.0598862401235545
-1.102740679749039,0.3331829877686738,-0.610319321323948,-0.5784206461208478,-0.06666978819477386,-0.46622804441667126,-1.0331089280331975,-0.01781833547751167,-1.2459488536800285,-1.0592705636999524,-0.03292312078322394,0.8227482835064172,-0.7781726321093957,0.517771834540338,-1.0815200169203818,-0.9594018932936598,-1.4281907369217788,-0.807452741284242,-1.3287054689957072,-1.0336505327391727
-1.1852198006918555,0.3833913261409153,-1.1875845140224919,-0.3476872625642519,0.1411591486067401,-0.4578126098386583,-0.6561988422038416,-0.15464163878952428,-0.40670993280569084,-0.3690636851803333,0.7395218620654467,-0.28887590898742377,1.285061898526675,0.5961567169668991,-0.7931149610135614,-0.9102713835053048,-1.4281907369217788,-0.4810719460263869,-1.3287054689957072,0.648688424682952
-1.5397116960093364,-0.21967230363877568,-0.789458069332547,-0.26175010994348535,0.2532794813702525,-0.5667096789071657,-0.47414915592198276,-0.22468631869543676,-0.7008526644926861,-0.5966262408114676,-0.49004895241371754,-0.008580507883210122,1.285061898526675,0.30221340786729417,-0.7743191457897227,-1.0472086829021787,-1.4281907369217788,-0.328571415413667,-1.3287054689957072,-0.3029911041106498
-0.06022508273894116,-2.096584059967777,-0.5649384502627168,-0.4631818085206243,0.9518709142665346,1.045292262255216,1.764725344094853,-0.2510601910872042,0.3594771533412214,-0.13008044019239937,0.08271398604099947,-1.192224957244404,1.285061898526675,-0.18769210729871405,-0.7204485376446714,-1.0970304277293923,-1.4281907369217788,-0.19429927075343986,-1.3287054689957072,0.13651471611578053
-0.6693570844379159,-1.121227059199617,0.6517442388630889,-0.41976161978731685,0.5389195452955943,0.4370314962884461,1.1345784705308428,-0.5839975372219895,-0.35004665367270754,0.4532259485092273,-0.09966999804258218,-0.13378640132182235,1.285061898526675,0.5765604963602599,-0.7309208321502502,-1.2976325343906912,-1.4281907369217788,0.2075285050060891,-1.3287054689957072,0.4234596281466828
-1.556375844934518,-0.9184625760012484,-1.5359649540183076,-0.4799163945208046,1.546141642215276,-0.20675949268199276,0.10362597596357528,-0.8447059471414585,2.4930066516798663,-1.650025228069057,-0.8462441355841936,-0.4510516323079433,1.285061898526675,-0.2856732103319157,-0.8515721351106199,2.3204456311063826,-1.4281907369217788,0.29496296643923275,-1.3287054689957072,0.3167362401014766
-1.8002783882939812,-0.7272132615640268,-0.6605652022361311,-0.45519010888835776,3.045125336750874,-0.009866367596714252,-0.7845863424198913,-0.809868005600356,3.045663124450002,-1.413524741636949,-0.3336294673723449,0.0092281864942935,-0.7781726321093957,-0.638405181251441,-0.7449609231336682,0.4789057219504762,-1.4281907369217788,-0.7586377416148543,-1.3287054689957072,-0.3724565422982626
-0.3515742150448561,-1.0449420067996524,-0.7825497923264031,-0.3065328839656225,1.157515065766662,0.45257969408303883,1.8928794598072305,0.10020361249952925,0.727562238083008,0.8620298787156574,1.044700551918531,-0.42170586133096627,1.285061898526675,0.5569642757536193,-0.5588661123854575,-1.2343258530230645,-1.4281907369217788,0.3948359841172472,-1.3287054689957072,0.4305790310789943
-0.9731306325531905,-0.2645453468379819,-1.9013664566055453,-0.6526833174818482,3.7582503795738282,-0.46859946300547195,-1.1053469662646371,0.10751085030833984,1.0773321478309978,-1.4226754803141362,-0.5696970354123431,0.6816324222072356,-0.7781726321093957,-0.16809588669207343,-1.3507193564378295,-0.4272060362111497,-1.4281907369217788,-0.6757140333157173,-1.3287054689957072,-0.22425643986801766
-1.300858894748412,0.3423513298227354,-0.7157334154262486,-0.5362867313921748,-0.028718419602373046,-0.46469131991273493,-0.9642818125655663,-0.4061574852821912,-1.4356239559462978,-1.231928687267964,-0.7080142286321951,0.6197560657709651,-0.7781726321093957,0.6157529375735397,-1.0367504444429425,-1.1234845459663616,-1.4281907369217788,-0.9908488413079668,-1.3287054689957072,-1.3640757740138727
-1.1157016844686292,-0.0780871471135167,-0.8196263079179924,-0.05248968869013175,-0.3740380517964336,-0.3449277913960823,0.5351025833724646,0.3917220343667384,-1.158066862183395,-0.5188094940760081,0.39055821742303837,-0.44608096203444053,-0.7781726321093957,0.32180962847393474,-0.5945478442030476,-1.3825481834557203,-1.4281907369217788,-0.8038688552325656,-1.3287054689957072,-0.8683612750564067
-1.377663529858699,-0.681220576762222,-2.0779355573230487,-0.5077265579958977,2.4178678380111687,0.09097058569162177,-0.05493924744625798,-0.2611194869475507,0.6374133024633939,-0.4053119600953924,1.0350257839570307,0.07047951571011624,1.285061898526675,0.7137340406067413,-1.0360039831872896,-0.07020932562584148,-1.4281907369217788,-0.5532012176897713,-1.3287054689957072,-0.24226995021678494
-1.034232511945526,0.4601205125222384,-0.9924201412673095,-0.6304048849140543,2.50408441588163,-0.48209676861914275,-0.9918983115719788,0.40731112350430904,0.5344281720694254,-1.6212961647802135,-0.5471111717455842,0.39962187681393463,-0.7781726321093957,-0.1289034454787922,-1.0439872250077196,0.28562184045025873,-1.4281907369217788,-1.2273853207186198,-1.3287054689957072,0.3737924298261433
-1.237391117669175,-0.8706121806115269,-2.2542821484046454,-0.5332852779504665,3.4585603206584623,0.6846142240811381,0.9001828302629165,-0.30344294735338617,2.0091710858263157,-0.22506368894242712,1.0628125001883888,-0.018241610562639007,1.285061898526675,0.06705876058761105,-0.786347760044776,-0.04879690545997802,-1.4281907369217788,-0.27856812461308667,-1.3287054689957072,-0.11823896157514864
-0.7981570688387912,-0.21967230363877568,-0.789458069332547,-0.26175010994348535,0.2532794813702525,-0.5667096789071657,-0.47414915592198276,-0.005879997966955654,-0.5482025369674812,-0.0809218207870452,0.3444526431245172,-0.008580507883210122,1.285061898526675,0.4589831727204176,-0.6238615317458651,-1.253445116436862,-1.4281907369217788,-0.46419413782243246,-1.3287054689957072,-0.44333693173067323
-1.4786098166170065,-0.2645453468379819,-1.9013664566055453,-0.6526833174818482,3.7582503795738282,-0.46859946300547195,-1.1053469662646371,0.1876936641825961,2.5601243820289783,-2.11742226019298,-0.6278838626096054,0.6816324222072356,-0.7781726321093957,-0.7559825048912833,-1.369591781291908,1.8808804275999524,-1.4281907369217788,-0.19828479920745964,-1.3287054689957072,0.5929490152090716
-1.3153011571502342,-1.1261024507912583,-0.06765653430419223,-0.4235190698976133,0.7612747666233082,-0.4683787475188565,0.4002656872681095,1.1419281618164387,0.524361410533692,-0.9540016009329313,-0.32837951360978057,-0.30783683536625267,1.285061898526675,-0.05051856305223119,-1.4859355957495999,-0.36527542800608315,-1.4281907369217788,-0.6199784260982646,-1.3287054689957072,0.5116847590604167
-0.8842551716188933,-0.7272132615640268,-0.6605652022361311,-0.45519010888835776,3.045125336750874,-0.009866367596714252,-0.7845863424198913,0.4370583736509351,0.46863379630189134,-1.1243897738213307,0.006193286578121349,0.0092281864942935,-0.7781726321093957,-0.3640580927584767,-0.76031253211095,-0.9377034667388614,-1.4281907369217788,-0.5919252490730723,-1.3287054689957072,0.4320680570363829
-1.2647532387438543,0.25434662089721505,-0.971398836191068,-0.6176749590423153,1.0449361259987873,-0.4915933534799088,-0.9008907191019818,-0.32612827877040196,-0.8203887295525792,-0.7023917552896539,-0.44983291699798483,0.49528156708532023,-0.7781726321093957,0.38059829029385656,-0.8291845553845231,-1.201791498084043,-1.4281907369217788,-1.1628753717884417,-1.3287054689957072,-0.18708799048426536
-1.9063229723633166,-0.7272132615640268,-0.6605652022361311,-0.45519010888835776,3.045125336750874,-0.009866367596714252,-0.7845863424198913,-0.5363359565116383,1.2223042356677447,-0.7699227880081203,-0.5979284021465918,0.0092281864942935,1.285061898526675,-0.48163541639831825,-0.7381387143082179,-0.9603157559169028,-1.4281907369217788,-0.49367733834607697,-1.3287054689957072,-0.42176020857076757
-1.164305452167073,-0.6513126254797085,-0.3872543358849589,-0.4263291053840577,-0.17228563471847683,-0.3207415847099874,-0.7652282635852928,-0.2617478327633709,-1.0039114974326884,0.35547619736842206,-0.3190031680540765,0.1442356961990103,1.285061898526675,0.6745415993934615,-0.765500964084708,-1.2289920023453653,-1.4281907369217788,-0.35056906083430256,-1.3287054689957072,-0.5410627527646592
0.25384448090085954,-0.7161631667449432,-1.0015276270848297,-0.35080774802460113,0.21178485812100917,0.24186720142357604,2.0335582691286285,0.02121056368245126,-0.27593246510789543,1.7380889691285346,0.653702927057613,-0.9352933330819017,1.285061898526675,0.9684849084930663,-0.9106004896243535,-1.4931281574908324,-1.4281907369217788,-0.08764776514665122,-1.3287054689957072,-0.7849637733019601
-0.7106702869815943,-0.2645453468379819,-1.9013664566055453,-0.6526833174818482,3.7582503795738282,-0.46859946300547195,-1.1053469662646371,0.12430560584383972,2.5650775317462253,-2.0554951682148066,-0.7702982579158562,0.6816324222072356,-0.7781726321093957,-0.26607698972527505,-1.4870375476891335,-0.11670091006377167,-1.4281907369217788,-0.4636468448785802,-1.3287054689957072,0.07616893103977047
-1.936368937849622,0.25434662089721505,-0.971398836191068,-0.6176749590423153,1.0449361259987873,-0.4915933534799088,-0.9008907191019818,-0.525196242979098,0.22334076259202645,-0.8492291898770754,-0.21876291947136986,0.49528156708532023,-0.7781726321093957,-0.18769210729871405,-0.8452591673491198,-0.4327504668543545,-1.4281907369217788,-0.7384938303588793,-1.3287054689957072,0.33385329631142974
-1.1636574019310888,0.3859692679698487,-0.9014630097969721,-0.4382132412742281,1.156327381351841,-0.5059913011231816,-1.2978929498587168,-0.20370475364250076,-0.34100067681998475,-0.5298045676803802,0.25437028092846015,0.04306521028089281,-0.7781726321093957,0.5373680551469786,-0.7977854425140941,-0.4969647666189937,-1.4281907369217788,-0.6176303628230282,-1.3287054689957072,0.31348414798512453
